MMSI,Longitude,Latitude,SOG,COG,Heading 
316015121,-76.7034,44.1722,2.0,87.1,511.0
316015121,-76.71123,44.17509,8.7,125.4,511.0
316015121,-76.70497,44.1724,6.9,107.3,511.0
316015121,-76.7032,44.17221,0.0,66.8,511.0
316015121,-76.72929,44.1846,8.5,-103.0,511.0
316015121,-76.73235,44.1863,8.6,-103.2,511.0
316015121,-76.70831,44.17363,8.7,121.2,511.0
316015121,-76.7378,44.18978,8.3,131.0,511.0
316015121,-76.72032,44.17976,8.7,125.9,511.0
316015121,-76.70319,44.17226,0.0,42.5,511.0
316015121,-76.7406,44.19275,0.0,30.6,511.0
316015121,-76.7032,44.17224,0.0,-66.4,511.0
316015121,-76.70321,44.17228,0.0,16.0,511.0
316015121,-76.70323,44.17223,0.0,-49.7,511.0
316015121,-76.70766,44.17321,8.2,-105.7,511.0
316015121,-76.70323,44.1722,0.0,-70.9,511.0
316015121,-76.7406,44.19274,0.0,-58.0,511.0
316015121,-76.71636,44.17742,8.7,-104.6,511.0
316015121,-76.72239,44.18043,8.7,-104.7,511.0
316015121,-76.72556,44.18205,8.7,-103.1,511.0
316015121,-76.7313,44.18526,8.8,-98.5,511.0
316015121,-76.73721,44.18908,8.8,-99.6,511.0
316015121,-76.70322,44.1722,0.0,-54.4,511.0
316015121,-76.70323,44.1722,0.0,-56.7,511.0
316015121,-76.74071,44.19247,3.3,15.3,511.0
316015121,-76.74055,44.19276,0.0,-53.7,511.0
316015121,-76.71316,44.17583,8.7,-106.0,511.0
316015121,-76.74059,44.19275,0.0,-95.3,511.0
316015121,-76.74058,44.19275,0.0,-77.7,511.0
316015121,-76.72622,44.18285,8.7,127.2,511.0
316015121,-76.72351,44.1814,8.7,126.6,511.0
316015121,-76.7032,44.17222,0.0,-68.2,511.0
316015121,-76.70323,44.17221,0.3,-81.2,511.0
316015121,-76.70456,44.17227,6.1,-135.3,511.0
316015121,-76.74056,44.19276,0.0,-115.1,511.0
316015121,-76.71439,44.1767,8.8,125.3,511.0
316015121,-76.71962,44.17905,8.7,-104.4,511.0
316015121,-76.74056,44.19274,0.0,-118.2,511.0
316015121,-76.74059,44.19274,0.0,-121.6,511.0
316015121,-76.7352,44.18799,8.9,128.6,511.0
316015121,-76.70319,44.17222,0.0,58.8,511.0
316015121,-76.74028,44.19159,7.0,153.4,511.0
316015121,-76.70323,44.17219,0.0,-56.5,511.0
316015121,-76.73251,44.18646,8.9,127.2,511.0
316015121,-76.72933,44.18471,9.0,127.2,511.0
316015121,-76.72618,44.18304,8.9,125.8,511.0
316015121,-76.7032,44.17223,0.0,-59.9,511.0
316015121,-76.71734,44.17831,8.9,126.5,511.0
316015121,-76.72347,44.18151,8.8,128.0,511.0
316015121,-76.72015,44.17977,8.9,127.1,511.0
316015121,-76.71032,44.17451,8.7,-106.5,511.0
316015121,-76.74056,44.19273,0.0,-66.0,511.0
316015121,-76.74063,44.19274,0.0,-102.2,511.0
316015121,-76.72873,44.18371,8.7,-101.3,511.0
316015121,-76.70323,44.17226,0.0,58.5,511.0
316015121,-76.7398,44.19058,8.7,-95.2,511.0
316015121,-76.70742,44.1733,9.0,119.9,511.0
316015121,-76.70322,44.17222,0.0,76.4,511.0
316015121,-76.70317,44.17227,0.0,67.2,511.0
316015121,-76.73431,44.18718,8.8,-99.8,511.0
316015121,-76.70322,44.17221,0.0,73.1,511.0
316015121,-76.70325,44.1722,0.0,67.3,511.0
316015121,-76.73833,44.18988,8.6,133.5,511.0
316015121,-76.70321,44.17224,0.0,39.5,511.0
316015121,-76.70323,44.1722,0.0,-80.0,511.0
316015121,-76.70322,44.17222,0.0,22.4,511.0
316015121,-76.74053,44.19277,0.0,-87.6,511.0
316015121,-76.74065,44.19276,0.0,-102.0,511.0
316015121,-76.70323,44.1722,0.0,-64.6,511.0
316015121,-76.70322,44.17218,0.0,-106.0,511.0
316015121,-76.71406,44.1766,8.9,126.3,511.0
316015121,-76.71083,44.17489,9.0,124.8,511.0
316015121,-76.70457,44.17242,4.2,105.8,511.0
316015121,-76.71802,44.17959,9.1,-105.1,511.0
316015121,-76.72088,44.18105,9.1,-106.5,511.0
316015121,-76.72437,44.18252,9.2,-106.9,511.0
316015121,-76.71472,44.17786,9.1,-105.8,511.0
316015121,-76.74056,44.19273,0.0,-112.5,511.0
316015121,-76.74059,44.19273,0.4,-160.3,511.0
316015121,-76.73964,44.19057,9.1,-91.5,511.0
316015121,-76.74056,44.19278,0.0,6.3,511.0
316015121,-76.72792,44.18424,9.2,-106.5,511.0
316015121,-76.73077,44.18579,9.1,-99.0,511.0
316015121,-76.74059,44.19277,0.0,-79.9,511.0
316015121,-76.70332,44.17222,1.1,108.0,511.0
316015121,-76.70325,44.17224,0.0,64.4,511.0
316015121,-76.74057,44.19277,0.0,-89.6,511.0
316015121,-76.74058,44.19276,0.0,-97.6,511.0
316015121,-76.74056,44.19277,0.0,-104.5,511.0
316015121,-76.74058,44.19278,0.0,-101.6,511.0
316015121,-76.70343,44.17229,2.0,-129.7,511.0
316015121,-76.70551,44.17298,7.7,-102.8,511.0
316015121,-76.73593,44.18849,8.6,129.2,511.0
316015121,-76.70839,44.17484,8.9,-96.9,511.0
316015121,-76.74061,44.19275,0.0,-122.4,511.0
316015121,-76.74071,44.19237,3.8,3.6,511.0
316015121,-76.73015,44.18528,8.7,128.1,511.0
316015121,-76.74049,44.19176,5.9,169.0,511.0
316015121,-76.72713,44.18359,8.7,126.2,511.0
316015121,-76.72445,44.18216,8.6,126.8,511.0
316015121,-76.73851,44.18993,8.2,126.9,511.0
316015121,-76.70319,44.17223,0.0,4.5,511.0
316015121,-76.71233,44.17582,8.7,126.7,511.0
316015121,-76.70323,44.1722,0.0,-93.0,511.0
316015121,-76.7112,44.17632,9.1,-106.2,511.0
316015121,-76.70956,44.17442,8.7,123.2,511.0
316015121,-76.7062,44.17287,8.8,119.7,511.0
316015121,-76.71869,44.17897,8.7,123.4,511.0
316015121,-76.71555,44.17741,8.7,125.3,511.0
316015121,-76.7032,44.1722,0.0,71.6,511.0
316015121,-76.7032,44.17227,0.0,58.2,511.0
316015121,-76.70322,44.17218,0.0,32.8,511.0
316015121,-76.70321,44.17222,0.0,-96.2,511.0
316015121,-76.70325,44.17219,0.0,-77.4,511.0
316015121,-76.70325,44.17216,0.0,7.5,511.0
316015121,-76.73405,44.18747,9.2,-104.5,511.0
316015121,-76.73692,44.18896,9.2,-106.0,511.0
316015121,-76.70325,44.17218,0.1,-60.1,511.0
316015121,-76.70321,44.17219,0.0,-130.6,511.0
316015121,-76.70325,44.17216,0.0,-151.1,511.0
316015121,-76.7032,44.17224,0.0,-105.3,511.0
316015121,-76.70324,44.17219,0.0,-136.5,511.0
316015121,-76.70321,44.17219,0.0,-143.2,511.0
316015121,-76.70419,44.17224,4.7,-132.7,511.0
316015121,-76.72139,44.18043,8.7,129.0,511.0
316015121,-76.74058,44.19277,0.0,-102.6,511.0
316015121,-76.74059,44.19277,0.0,-107.3,511.0
316015121,-76.7406,44.19277,0.0,-99.0,511.0
316015121,-76.74056,44.19276,0.0,-85.2,511.0
316015121,-76.70655,44.17338,7.6,-91.0,511.0
316015121,-76.71786,44.17932,8.7,-103.1,511.0
316015121,-76.72125,44.18131,8.7,-100.4,511.0
316015121,-76.73283,44.18676,8.7,127.8,511.0
316015121,-76.74061,44.19277,0.0,-109.3,511.0
316015121,-76.74058,44.19271,0.7,185.8,511.0
316015121,-76.71197,44.17613,8.6,-110.2,511.0
316015121,-76.72409,44.18258,8.6,-114.5,511.0
316015121,-76.70352,44.1722,2.5,97.4,511.0
316015121,-76.73334,44.18762,8.6,-95.2,511.0
316015121,-76.74052,44.19275,0.0,-103.0,511.0
316015121,-76.74047,44.19269,0.0,-118.6,511.0
316015121,-76.74049,44.19275,0.0,-109.6,511.0
316015121,-76.70323,44.17217,0.2,-146.4,511.0
316015121,-76.70887,44.17473,8.1,-108.6,511.0
316015121,-76.74051,44.19275,0.0,-68.7,511.0
316015121,-76.70324,44.17219,0.0,-122.0,511.0
316015121,-76.74054,44.19276,0.0,-133.9,511.0
316015121,-76.74049,44.19184,5.5,179.9,511.0
316015121,-76.73688,44.18817,8.7,125.1,511.0
316015121,-76.72713,44.18435,8.6,-90.3,511.0
316015121,-76.74053,44.19273,0.0,-125.2,511.0
316015121,-76.74057,44.19279,0.0,-132.8,511.0
316015121,-76.73028,44.18603,8.7,-108.7,511.0
316015121,-76.73926,44.19058,8.5,-101.6,511.0
316015121,-76.73652,44.18932,8.5,-109.0,511.0
316015121,-76.71305,44.17591,8.7,124.8,511.0
316015121,-76.73408,44.18674,8.8,127.4,511.0
316015121,-76.74055,44.19275,0.8,180.6,511.0
316015121,-76.72499,44.18207,8.7,123.8,511.0
316015121,-76.74052,44.19273,0.0,-86.3,511.0
316015121,-76.71954,44.17919,8.8,126.7,511.0
316015121,-76.74053,44.19275,0.0,-128.4,511.0
316015121,-76.70976,44.17431,8.7,122.0,511.0
316015121,-76.70323,44.1722,0.1,73.0,511.0
316015121,-76.70324,44.17222,0.0,36.9,511.0
316015121,-76.70385,44.17223,4.0,94.4,511.0
316015121,-76.71471,44.17751,8.6,-103.3,511.0
316015121,-76.74056,44.1928,0.0,-133.4,511.0
316015121,-76.7397,44.18995,8.2,153.3,511.0
316015121,-76.74065,44.19235,3.4,-51.1,511.0
316015121,-76.74055,44.19277,0.2,2.3,511.0
316015121,-76.70323,44.17219,0.0,-75.5,511.0
316015121,-76.70327,44.17222,0.0,19.4,511.0
316015121,-76.72223,44.18064,8.7,124.2,511.0
316015121,-76.70795,44.17379,8.3,-105.4,511.0
316015121,-76.70325,44.17218,0.0,-78.1,511.0
316015121,-76.70355,44.17225,2.4,-147.8,511.0
316015121,-76.71409,44.17712,8.6,-107.6,511.0
316015121,-76.70323,44.17223,0.0,48.9,511.0
316015121,-76.74054,44.19274,0.0,-128.1,511.0
316015121,-76.73089,44.18506,8.8,128.7,511.0
316015121,-76.71097,44.17552,8.6,-101.0,511.0
316015121,-76.73219,44.18679,8.5,-100.3,511.0
316015121,-76.70553,44.17252,6.9,-109.0,511.0
316015121,-76.72609,44.18339,8.6,-100.3,511.0
316015121,-76.72039,44.18041,8.6,-105.1,511.0
316015121,-76.72915,44.18511,8.6,-103.2,511.0
316015121,-76.73478,44.18826,8.5,-104.2,511.0
316015121,-76.74057,44.1928,0.0,-65.9,511.0
316015121,-76.7033,44.17227,0.0,-51.6,511.0
316015121,-76.73784,44.18988,8.5,-104.9,511.0
316015121,-76.72813,44.18364,8.8,121.3,511.0
316015121,-76.71634,44.17754,8.8,124.5,511.0
316015121,-76.74014,44.19145,8.2,-78.8,511.0
316015121,-76.74059,44.19278,0.0,-55.5,511.0
316015121,-76.74055,44.19282,0.0,-69.5,511.0
316015121,-76.72344,44.18196,8.6,-103.4,511.0
316015121,-76.70689,44.17304,8.7,120.9,511.0
316015121,-76.74054,44.19278,0.0,-71.5,511.0
316015121,-76.74053,44.19275,0.0,-80.1,511.0
316015121,-76.74057,44.19277,0.0,-80.8,511.0
316015121,-76.74057,44.19279,0.0,-84.7,511.0
316015121,-76.70328,44.17224,0.0,6.8,511.0
316015121,-76.74055,44.19272,1.0,8.1,511.0
316015121,-76.74053,44.19277,0.4,47.3,511.0
316015121,-76.73598,44.18888,8.8,125.3,511.0
316015121,-76.7405,44.19273,0.0,-84.0,511.0
316015121,-76.73874,44.1902,8.1,131.2,511.0
316015121,-76.71727,44.17865,8.6,-104.6,511.0
316015121,-76.74057,44.19279,0.0,-81.6,511.0
316015121,-76.72733,44.18401,8.6,124.6,511.0
316015121,-76.73036,44.18566,8.6,128.5,511.0
316015121,-76.74059,44.19279,0.0,-62.3,511.0
316015121,-76.74062,44.19193,5.4,171.2,511.0
316015121,-76.72404,44.18243,8.5,132.1,511.0
316015121,-76.72103,44.1806,8.6,121.3,511.0
316015121,-76.71483,44.17756,8.4,127.1,511.0
316015121,-76.71222,44.17616,8.5,128.1,511.0
316015121,-76.74056,44.19276,0.0,-81.5,511.0
316015121,-76.70654,44.17311,8.5,124.1,511.0
316015121,-76.70326,44.17221,0.0,70.2,511.0
316015121,-76.70323,44.17221,0.0,87.9,511.0
316015121,-76.71778,44.17923,8.5,125.9,511.0
316015121,-76.70324,44.17221,0.0,10.8,511.0
316015121,-76.70366,44.17224,3.4,89.4,511.0
316015121,-76.70324,44.1722,0.0,-67.1,511.0
316015121,-76.70322,44.17223,0.0,22.3,511.0
316015121,-76.70699,44.17335,8.4,-108.4,511.0
316015121,-76.71037,44.17487,8.9,-105.0,511.0
316015121,-76.71661,44.17786,9.0,-106.6,511.0
316015121,-76.70325,44.17222,0.0,32.2,511.0
316015121,-76.70324,44.17222,0.0,-52.4,511.0
316015121,-76.70327,44.17224,0.0,-76.3,511.0
316015121,-76.74055,44.19277,0.0,-74.0,511.0
316015121,-76.70327,44.17222,0.0,-70.1,511.0
316015121,-76.73256,44.18594,8.9,-103.4,511.0
316015121,-76.73531,44.18742,8.9,-103.4,511.0
316015121,-76.73338,44.18741,8.6,128.8,511.0
316015121,-76.71323,44.1763,8.9,-105.0,511.0
316015121,-76.72294,44.18068,9.0,-107.8,511.0
316015121,-76.72935,44.18417,8.9,-99.4,511.0
316015121,-76.74053,44.19272,0.1,27.1,511.0
316015121,-76.74053,44.19274,0.0,24.9,511.0
316015121,-76.74053,44.19274,0.0,-56.1,511.0
316015121,-76.74052,44.19272,0.0,-86.0,511.0
316015121,-76.72617,44.18238,8.9,-103.3,511.0
316015121,-76.74053,44.19275,0.0,-100.2,511.0
316015121,-76.70918,44.17448,8.5,125.5,511.0
316015121,-76.74052,44.19273,0.0,-123.0,511.0
316015121,-76.7383,44.18924,8.7,-96.7,511.0
316015121,-76.74055,44.19275,0.0,-135.7,511.0
316015121,-76.70426,44.17224,5.3,-131.7,511.0
316015121,-76.70326,44.1722,0.0,41.6,511.0
316015121,-76.74046,44.1921,5.5,165.3,511.0
316015121,-76.73515,44.18868,8.8,125.8,511.0
316015121,-76.74053,44.19275,0.0,-124.8,511.0
316015121,-76.72322,44.18243,8.8,128.5,511.0
316015121,-76.71952,44.17919,9.0,-107.9,511.0
316015121,-76.73236,44.18724,8.9,126.1,511.0
316015121,-76.73828,44.19034,8.4,128.9,511.0
316015121,-76.70323,44.1722,0.0,-60.4,511.0
316015121,-76.70327,44.17224,0.0,-75.6,511.0
316015121,-76.70341,44.1722,1.2,90.8,511.0
316015121,-76.72005,44.18068,8.8,126.9,511.0
316015121,-76.70435,44.17237,3.3,104.7,511.0
316015121,-76.71733,44.1792,8.7,127.6,511.0
316015121,-76.7142,44.17748,8.9,127.3,511.0
316015121,-76.74028,44.19073,5.9,-84.0,511.0
316015121,-76.70595,44.17287,6.5,121.3,511.0
316015121,-76.70322,44.17219,0.0,74.4,511.0
316015121,-76.70322,44.17221,0.0,77.5,511.0
316015121,-76.7032,44.17218,0.0,72.4,511.0
316015121,-76.70321,44.17217,0.0,67.4,511.0
316015121,-76.74051,44.19272,0.0,-112.1,511.0
316015121,-76.74054,44.19274,0.0,-116.2,511.0
316015121,-76.70321,44.17215,0.0,64.4,511.0
316015121,-76.70324,44.17218,0.0,155.6,511.0
316015121,-76.74079,44.1922,3.5,6.0,511.0
316015121,-76.70322,44.1722,0.0,78.2,511.0
316015121,-76.70321,44.17218,0.0,78.6,511.0
316015121,-76.70322,44.17219,0.0,92.6,511.0
316015121,-76.7405,44.19273,0.1,-142.6,511.0
316015121,-76.72915,44.1855,8.9,125.6,511.0
316015121,-76.70322,44.17219,0.0,126.0,511.0
316015121,-76.70825,44.17368,8.2,-111.0,511.0
316015121,-76.7139,44.17665,8.5,-100.8,511.0
316015121,-76.74066,44.1926,0.4,26.2,511.0
316015121,-76.70325,44.17218,0.0,184.3,511.0
316015121,-76.70345,44.17223,2.0,-135.2,511.0
316015121,-76.7056,44.17258,7.2,-111.2,511.0
316015121,-76.71683,44.17844,8.6,-102.5,511.0
316015121,-76.72273,44.18139,8.5,-104.7,511.0
316015121,-76.71148,44.17596,8.9,129.5,511.0
316015121,-76.7084,44.17417,8.7,127.1,511.0
316015121,-76.70323,44.17217,0.0,199.8,511.0
316015121,-76.74053,44.19274,0.0,-119.3,511.0
316015121,-76.71961,44.17971,8.6,-107.3,511.0
316015121,-76.73391,44.18754,8.5,-99.9,511.0
316015121,-76.71092,44.17502,8.5,-98.7,511.0
316015121,-76.72583,44.18297,8.5,-105.4,511.0
316015121,-76.73144,44.18593,8.5,-96.5,511.0
316015121,-76.73926,44.19081,8.3,-97.9,511.0
316015121,-76.74057,44.19274,0.1,35.6,511.0
316015121,-76.72594,44.18396,8.7,125.9,511.0
316015121,-76.74057,44.19271,0.0,19.8,511.0
316015121,-76.74056,44.19271,0.0,28.4,511.0
316015121,-76.74059,44.19273,0.0,-72.7,511.0
316015121,-76.72856,44.18421,8.4,-101.1,511.0
316015121,-76.74056,44.19274,0.0,-125.1,511.0
316015121,-76.73852,44.18999,8.3,130.4,511.0
316015121,-76.74059,44.19273,0.0,-59.1,511.0
316015121,-76.74059,44.19273,0.0,-102.2,511.0
316015121,-76.73009,44.18531,8.8,125.8,511.0
316015121,-76.72746,44.18392,8.6,126.6,511.0
316015121,-76.73321,44.18707,8.7,129.4,511.0
316015121,-76.7406,44.19273,0.0,-84.8,511.0
316015121,-76.74051,44.19268,0.0,-95.2,511.0
316015121,-76.74054,44.19269,1.2,172.9,511.0
316015121,-76.7406,44.19275,0.0,-119.2,511.0
316015121,-76.74058,44.19272,0.0,16.0,511.0
316015121,-76.72149,44.18086,8.6,125.1,511.0
316015121,-76.71304,44.17637,8.6,128.9,511.0
316015121,-76.7247,44.18254,8.7,124.5,511.0
316015121,-76.73669,44.18929,8.4,-101.3,511.0
316015121,-76.74059,44.19256,2.2,-52.9,511.0
316015121,-76.70328,44.17219,0.0,-52.0,511.0
316015121,-76.70327,44.17221,0.0,-78.3,511.0
316015121,-76.70321,44.17218,0.0,78.6,511.0
316015121,-76.70985,44.17477,8.6,125.2,511.0
316015121,-76.70374,44.17228,3.4,103.3,511.0
316015121,-76.74056,44.19272,0.0,-109.7,511.0
316015121,-76.73588,44.18855,8.7,126.8,511.0
316015121,-76.70325,44.17221,0.0,-94.8,511.0
316015121,-76.70324,44.17218,0.0,-105.2,511.0
316015121,-76.70325,44.1722,0.4,-110.3,511.0
316015121,-76.74057,44.19273,0.0,12.0,511.0
316015121,-76.70325,44.17219,0.0,-110.8,511.0
316015121,-76.71205,44.17609,8.5,-105.9,511.0
316015121,-76.71534,44.17758,8.6,-104.3,511.0
316015121,-76.70328,44.17221,0.0,39.5,511.0
316015121,-76.70327,44.17218,0.0,12.0,511.0
316015121,-76.70328,44.1722,0.0,-65.7,511.0
316015121,-76.71624,44.17808,8.7,126.2,511.0
316015121,-76.74059,44.1917,6.1,172.5,511.0
316015121,-76.70659,44.1732,7.7,-102.7,511.0
316015121,-76.70941,44.17469,8.4,-101.8,511.0
316015121,-76.70323,44.17218,0.0,-108.3,511.0
316015121,-76.71882,44.1795,8.5,126.2,511.0
316015121,-76.72126,44.18059,8.6,-102.9,511.0
316015121,-76.70323,44.17219,0.0,46.2,511.0
316015121,-76.727,44.18379,8.7,-102.8,511.0
316015121,-76.72976,44.18572,8.7,-95.3,511.0
316015121,-76.7356,44.18886,8.6,-105.3,511.0
316015121,-76.74059,44.19275,0.0,3.8,511.0
316015121,-76.71855,44.1792,8.6,-105.0,511.0
316015121,-76.72437,44.18226,8.7,-102.6,511.0
316015121,-76.70326,44.17219,0.0,25.5,511.0
316015121,-76.74058,44.19275,0.0,-108.8,511.0
316015121,-76.74058,44.19275,0.0,-67.7,511.0
316015121,-76.74057,44.19274,0.0,-112.8,511.0
316015121,-76.73867,44.19046,8.4,-101.0,511.0
316015121,-76.74048,44.1926,1.6,169.5,511.0
316015121,-76.7067,44.17325,8.8,119.5,511.0
316015121,-76.74054,44.19274,0.0,-122.0,511.0
316015121,-76.74055,44.19275,0.0,-122.0,511.0
316015121,-76.74053,44.19273,0.0,-122.2,511.0
316015121,-76.74053,44.19275,0.0,-122.1,511.0
316015121,-76.73633,44.18829,7.9,134.0,511.0
316015121,-76.74053,44.19207,5.1,-64.7,511.0
316015121,-76.72812,44.18391,7.9,124.6,511.0
316015121,-76.70438,44.17227,5.5,-132.9,511.0
316015121,-76.71984,44.17936,8.0,127.6,511.0
316015121,-76.74055,44.19277,0.0,-116.2,511.0
316015121,-76.72277,44.18096,8.1,126.8,511.0
316015121,-76.74045,44.19152,6.2,165.3,511.0
316015121,-76.73351,44.18669,8.0,126.6,511.0
316015121,-76.7385,44.18984,7.6,128.2,511.0
316015121,-76.73064,44.18521,8.0,125.3,511.0
316015121,-76.70324,44.17216,0.0,105.5,511.0
316015121,-76.70323,44.17219,0.0,106.6,511.0
316015121,-76.70321,44.17219,0.0,107.6,511.0
316015121,-76.7038,44.17225,3.4,93.5,511.0
316015121,-76.73235,44.18731,8.7,-104.0,511.0
316015121,-76.71734,44.17804,8.0,124.1,511.0
316015121,-76.71147,44.17513,8.1,122.8,511.0
316015121,-76.70557,44.17256,8.3,112.5,511.0
316015121,-76.7252,44.18232,8.0,126.7,511.0
316015121,-76.71441,44.17663,8.0,126.9,511.0
316015121,-76.74057,44.19272,0.8,6.7,511.0
316015121,-76.74053,44.19274,0.0,-96.3,511.0
316015121,-76.7033,44.17221,0.0,96.4,511.0
316015121,-76.70328,44.17219,0.0,91.9,511.0
316015121,-76.7179,44.1785,8.1,-109.9,511.0
316015121,-76.70323,44.17221,0.0,106.7,511.0
316015121,-76.71484,44.17708,8.1,-107.3,511.0
316015121,-76.70324,44.17223,0.0,92.0,511.0
316015121,-76.70325,44.1722,0.0,100.5,511.0
316015121,-76.70328,44.17223,0.7,-67.0,511.0
316015121,-76.70434,44.17226,5.1,-137.1,511.0
316015121,-76.70323,44.17218,0.0,106.8,511.0
316015121,-76.74059,44.19275,0.0,-119.9,511.0
316015121,-76.72395,44.18142,8.1,-102.1,511.0
316015121,-76.70328,44.17218,0.0,99.0,511.0
316015121,-76.73998,44.19084,6.1,-92.8,511.0
316015121,-76.7407,44.19225,3.8,1.3,511.0
316015121,-76.70882,44.17389,8.2,125.6,511.0
316015121,-76.74058,44.19277,0.0,-96.7,511.0
316015121,-76.71179,44.17569,8.0,-106.2,511.0
316015121,-76.72932,44.18442,8.1,-101.3,511.0
316015121,-76.74057,44.19273,0.0,29.5,511.0
316015121,-76.74058,44.19279,0.0,-106.7,511.0
316015121,-76.74052,44.19275,0.0,53.1,511.0
316015121,-76.74059,44.1928,0.0,-120.3,511.0
316015121,-76.74058,44.19278,0.0,-137.6,511.0
316015121,-76.74066,44.19268,0.4,11.4,511.0
316015121,-76.70326,44.17219,0.0,85.2,511.0
316015121,-76.7347,44.1882,8.6,126.6,511.0
316015121,-76.73215,44.1861,8.1,-101.1,511.0
316015121,-76.7068,44.17321,7.2,-102.7,511.0
316015121,-76.70918,44.17445,7.9,-106.0,511.0
316015121,-76.721,44.17985,8.1,-104.6,511.0
316015121,-76.72683,44.18304,8.1,-102.9,511.0
316015121,-76.74055,44.19278,0.0,-62.9,511.0
316015121,-76.74052,44.19277,0.0,5.8,511.0
316015121,-76.73502,44.18772,8.2,-99.9,511.0
316015121,-76.73743,44.18917,8.1,-100.0,511.0
316015121,-76.74052,44.1926,2.3,183.3,511.0
316015121,-76.7401,44.19122,7.0,138.9,511.0
316015121,-76.72624,44.18381,8.5,125.3,511.0
316015121,-76.7033,44.1722,0.0,61.6,511.0
316015121,-76.73201,44.18677,8.6,128.6,511.0
316015121,-76.74059,44.19278,0.0,-125.7,511.0
316015121,-76.72895,44.18522,8.5,123.5,511.0
316015121,-76.74056,44.19279,0.0,-82.9,511.0
316015121,-76.70327,44.17218,0.0,21.9,511.0
316015121,-76.71476,44.17781,8.5,124.6,511.0
316015121,-76.7032,44.17231,0.0,-111.2,511.0
316015121,-76.70879,44.17511,8.6,-103.4,511.0
316015121,-76.7118,44.17679,8.4,-101.2,511.0
316015121,-76.70619,44.17311,7.1,125.8,511.0
316015121,-76.70329,44.1722,0.0,47.5,511.0
316015121,-76.73735,44.18964,8.5,131.2,511.0
316015121,-76.70584,44.1735,7.8,-101.0,511.0
316015121,-76.70324,44.17224,0.0,0.5,511.0
316015121,-76.71162,44.17601,8.7,128.7,511.0
316015121,-76.709,44.17453,8.5,126.5,511.0
316015121,-76.70343,44.17227,1.1,105.0,511.0
316015121,-76.71438,44.17818,8.3,-102.2,511.0
316015121,-76.72356,44.18245,8.4,126.9,511.0
316015121,-76.72095,44.18102,8.5,123.7,511.0
316015121,-76.73792,44.18969,8.3,-101.5,511.0
316015121,-76.70323,44.1722,0.0,86.0,511.0
316015121,-76.70331,44.17221,0.0,-57.6,511.0
316015121,-76.7232,44.18273,8.4,-103.4,511.0
316015121,-76.72632,44.18418,8.4,-102.8,511.0
316015121,-76.73218,44.18698,8.3,-107.7,511.0
316015121,-76.70328,44.17223,0.0,-58.7,511.0
316015121,-76.74051,44.19193,5.4,-64.4,511.0
316015121,-76.74056,44.19275,0.0,-95.2,511.0
316015121,-76.74058,44.19275,0.0,-123.9,511.0
316015121,-76.74056,44.19274,0.4,6.3,511.0
316015121,-76.74056,44.19278,0.0,-62.6,511.0
316015121,-76.70415,44.17241,3.2,105.3,511.0
316015121,-76.74056,44.19277,0.0,-140.8,511.0
316015121,-76.74056,44.19277,0.0,-148.9,511.0
316015121,-76.74059,44.19276,0.0,-159.5,511.0
316015121,-76.74062,44.19275,0.0,-164.3,511.0
316015121,-76.74058,44.19275,0.0,-168.2,511.0
316015121,-76.74063,44.19275,0.0,-166.9,511.0
316015121,-76.74061,44.19276,0.0,-168.1,511.0
316015121,-76.70365,44.17238,3.2,-122.4,511.0
316015121,-76.73888,44.19033,7.2,130.2,511.0
316015121,-76.73627,44.18878,7.9,131.6,511.0
316015121,-76.73109,44.186,7.7,117.5,511.0
316015121,-76.71785,44.17947,8.5,124.8,511.0
316015121,-76.71738,44.17977,8.3,-111.4,511.0
316015121,-76.74056,44.19274,0.7,187.5,511.0
316015121,-76.72269,44.18151,8.4,125.9,511.0
316015121,-76.72,44.18016,8.6,125.5,511.0
316015121,-76.71684,44.17852,8.6,126.5,511.0
316015121,-76.70328,44.17219,0.0,34.2,511.0
316015121,-76.70329,44.17219,0.0,10.5,511.0
316015121,-76.7296,44.18565,8.5,-109.7,511.0
316015121,-76.70324,44.17226,0.0,-57.8,511.0
316015121,-76.70326,44.17229,0.0,-86.3,511.0
316015121,-76.74056,44.19276,0.0,-114.7,511.0
316015121,-76.74058,44.19277,0.0,-158.3,511.0
316015121,-76.74058,44.19272,0.0,-166.1,511.0
316015121,-76.70325,44.17218,1.3,91.7,511.0
316015121,-76.70324,44.17222,0.0,47.8,511.0
316015121,-76.70776,44.1737,8.7,124.1,511.0
316015121,-76.70323,44.17222,0.0,60.0,511.0
316015121,-76.70323,44.17221,0.0,-61.2,511.0
316015121,-76.70324,44.1722,0.0,-89.6,511.0
316015121,-76.70321,44.17217,0.0,-91.6,511.0
316015121,-76.72011,44.18113,8.4,-101.0,511.0
316015121,-76.7175,44.17892,7.7,-104.1,511.0
316015121,-76.7049,44.17246,8.3,113.1,511.0
316015121,-76.70324,44.17222,0.0,38.0,511.0
316015121,-76.70323,44.17224,0.0,23.7,511.0
316015121,-76.73542,44.18828,8.3,-102.4,511.0
316015121,-76.71062,44.17514,8.7,125.8,511.0
316015121,-76.72795,44.18458,7.8,-100.0,511.0
316015121,-76.70325,44.17219,0.0,-112.0,511.0
316015121,-76.70885,44.17422,7.5,-100.2,511.0
316015121,-76.70321,44.17219,0.0,-101.8,511.0
316015121,-76.70439,44.17218,4.9,-141.2,511.0
