,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,label
1596,316013007,2017-01-26T04:25:07,44.22998,-76.47437,-0.1,-49.6,175.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,4
1598,316013007,2017-01-26T05:19:55,44.23263,-76.47655,-0.1,-49.6,93.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1600,316013007,2017-01-26T06:59:18,44.232620000000004,-76.47702,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1602,316013007,2017-01-26T08:43:46,44.21535,-76.42607,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1603,316013007,2017-01-26T08:43:46,44.1925,-76.45872,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1604,316013007,2017-01-26T08:57:16,44.21536,-76.42605999999999,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1605,316013007,2017-01-26T08:57:16,44.19249000000002,-76.45871,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1606,316013007,2017-01-26T10:02:16,44.21535,-76.42605999999999,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1607,316013007,2017-01-26T10:02:16,44.19249000000002,-76.45872,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1608,316013007,2017-01-26T10:12:16,44.21536,-76.42605999999999,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1609,316013007,2017-01-26T10:12:16,44.19249000000002,-76.45871,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1610,316013007,2017-01-26T10:47:06,44.2154,-76.42631999999999,-0.1,-49.6,109.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1611,316013007,2017-01-26T10:47:06,44.19275000000001,-76.45866999999998,-0.1,-49.6,199.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1612,316013007,2017-01-26T11:23:27,44.21973,-76.46313,-0.1,-49.6,98.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1613,316013007,2017-01-26T11:23:27,44.229560000000006,-76.45434,-0.1,-49.6,188.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
1614,316013007,2017-01-26T12:32:45,44.216390000000004,-76.43188,-0.1,-49.6,103.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1615,316013007,2017-01-26T12:32:45,44.198310000000006,-76.45768000000001,-0.1,-49.6,193.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1616,316013007,2017-01-26T12:51:44,44.21813,-76.44091999999999,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1617,316013007,2017-01-26T12:51:44,44.20735000000001,-76.45594,-0.1,-49.6,190.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1618,316013007,2017-01-26T13:18:08,44.232659999999996,-76.47706,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1620,316013007,2017-01-26T13:59:56,44.215340000000005,-76.42605999999999,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1621,316013007,2017-01-26T13:59:56,44.19249000000002,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1622,316013007,2017-01-26T14:49:19,44.21669,-76.43578000000001,-0.1,-49.6,99.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1623,316013007,2017-01-26T14:49:19,44.20221,-76.45738,-0.1,-49.6,189.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1624,316013007,2017-01-26T14:59:22,44.215340000000005,-76.42607,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1625,316013007,2017-01-26T14:59:22,44.1925,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1626,316013007,2017-01-26T15:02:45,44.21539,-76.42655,-0.1,-49.6,109.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1627,316013007,2017-01-26T15:02:45,44.19298000000001,-76.45867999999999,-0.1,-49.6,199.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1628,316013007,2017-01-26T15:19:37,44.22957,-76.47398000000001,-0.1,-49.6,175.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,4
1630,316013007,2017-01-26T15:50:51,44.21537,-76.42607,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1631,316013007,2017-01-26T15:50:51,44.1925,-76.4587,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1632,316013007,2017-01-26T17:13:36,44.22165,-76.4664,-0.1,-49.6,99.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1633,316013007,2017-01-26T17:13:36,44.23283,-76.45241999999998,-0.1,-49.6,189.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
1634,316013007,2017-01-26T17:57:09,44.21533,-76.42603000000001,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1635,316013007,2017-01-26T17:57:09,44.19246,-76.45873999999998,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1636,316013007,2017-01-26T18:01:38,44.215340000000005,-76.42603000000001,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1637,316013007,2017-01-26T18:01:38,44.19246,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1638,316013007,2017-01-26T18:25:00,44.21995,-76.45486,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1639,316013007,2017-01-26T18:25:00,44.22129,-76.45411999999997,-0.1,-49.6,190.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
1640,316013007,2017-01-26T18:31:47,44.22801,-76.47386999999999,-0.1,-49.6,176.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,4
1642,316013007,2017-01-26T18:46:09,44.2326,-76.47703,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1644,316013007,2017-01-26T19:26:37,44.21533,-76.42605,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1645,316013007,2017-01-26T19:26:37,44.19248000000001,-76.45873999999998,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1646,316013007,2017-01-26T19:41:09,44.220079999999996,-76.45758000000001,-0.1,-49.6,99.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1647,316013007,2017-01-26T19:41:09,44.22401,-76.45398999999998,-0.1,-49.6,189.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
1648,316013007,2017-01-26T19:49:56,44.2326,-76.47685,-0.1,-49.6,98.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1650,316013007,2017-01-26T20:42:09,44.22102,-76.46202,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1651,316013007,2017-01-26T20:42:09,44.22845,-76.45304999999998,-0.1,-49.6,190.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
1652,316013007,2017-01-26T21:29:09,44.215340000000005,-76.42605999999999,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1653,316013007,2017-01-26T21:29:09,44.19249000000002,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1654,316013007,2017-01-26T22:08:08,44.22108,-76.46513,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1655,316013007,2017-01-26T22:08:08,44.23156000000001,-76.45299,-0.1,-49.6,190.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
1656,316013007,2017-01-26T22:21:45,44.21535,-76.42605,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1657,316013007,2017-01-26T22:21:45,44.19248000000001,-76.45872,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1658,316013007,2017-01-26T23:48:57,44.23261,-76.477,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1660,316013007,2017-01-27T00:11:08,44.219770000000004,-76.45493,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1661,316013007,2017-01-27T00:11:08,44.22136000000001,-76.45429999999998,-0.1,-49.6,191.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
1662,316013007,2017-01-27T01:15:09,44.21842,-76.44368,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1663,316013007,2017-01-27T01:15:09,44.21011000000001,-76.45564999999998,-0.1,-49.6,191.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1664,316013007,2017-01-27T03:10:10,44.22828,-76.47408,-0.1,-49.6,176.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,4
1666,316013007,2017-01-27T04:41:18,44.21584,-76.4286,-0.1,-49.6,104.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1667,316013007,2017-01-27T04:41:18,44.19503000000001,-76.45822999999999,-0.1,-49.6,194.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1668,316013007,2017-01-27T06:14:38,44.215340000000005,-76.42603000000001,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1669,316013007,2017-01-27T06:14:38,44.19246,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1670,316013007,2017-01-27T07:29:39,44.21536,-76.42605999999999,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1671,316013007,2017-01-27T07:29:39,44.19249000000002,-76.45871,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1672,316013007,2017-01-27T08:20:37,44.21535,-76.42605,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1673,316013007,2017-01-27T08:20:37,44.19248000000001,-76.45872,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1674,316013007,2017-01-27T08:24:53,44.21535,-76.42604,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1675,316013007,2017-01-27T08:24:53,44.19247000000001,-76.45872,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1676,316013007,2017-01-27T08:35:09,44.215340000000005,-76.42604,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1677,316013007,2017-01-27T08:35:09,44.19247000000001,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1678,316013007,2017-01-27T08:37:19,44.21536,-76.42605999999999,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1679,316013007,2017-01-27T08:37:19,44.19249000000002,-76.45871,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1680,316013007,2017-01-27T08:50:58,44.21535,-76.42605999999999,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1681,316013007,2017-01-27T08:50:58,44.19249000000002,-76.45872,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1682,316013007,2017-01-27T09:49:27,44.21536,-76.42605,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1683,316013007,2017-01-27T09:49:27,44.19248000000001,-76.45871,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1684,316013007,2017-01-27T10:26:00,44.21536,-76.42605,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1685,316013007,2017-01-27T10:26:00,44.19248000000001,-76.45871,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1686,316013007,2017-01-27T11:24:27,44.221920000000004,-76.46826999999999,-0.1,-49.6,104.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1688,316013007,2017-01-27T12:11:10,44.232620000000004,-76.47702,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1690,316013007,2017-01-27T13:07:27,44.23261,-76.47669,-0.1,-49.6,97.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1692,316013007,2017-01-27T15:40:01,44.221000000000004,-76.46996,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1694,316013007,2017-01-27T15:55:17,44.21536,-76.42605999999999,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1695,316013007,2017-01-27T15:55:17,44.19249000000002,-76.45871,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1696,316013007,2017-01-27T15:57:31,44.21533,-76.42605,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1697,316013007,2017-01-27T15:57:31,44.19248000000001,-76.45873999999998,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1698,316013007,2017-01-27T16:01:59,44.215340000000005,-76.42605,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1699,316013007,2017-01-27T16:01:59,44.19248000000001,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1700,316013007,2017-01-27T16:56:25,44.215340000000005,-76.42605,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1701,316013007,2017-01-27T16:56:25,44.19248000000001,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1702,316013007,2017-01-27T17:00:56,44.215340000000005,-76.42604,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1703,316013007,2017-01-27T17:00:56,44.19247000000001,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1704,316013007,2017-01-27T18:17:30,44.215720000000005,-76.42789,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1705,316013007,2017-01-27T18:17:30,44.19432000000001,-76.45835,-0.1,-49.6,190.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1706,316013007,2017-01-27T18:41:55,44.23261,-76.47704,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1708,316013007,2017-01-27T18:52:54,44.232620000000004,-76.47702,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1710,316013007,2017-01-27T18:53:57,44.23261,-76.47703,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1712,316013007,2017-01-27T19:50:47,44.23263,-76.47685,-0.1,-49.6,91.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1714,316013007,2017-01-27T20:03:50,44.22898,-76.47436,-0.1,-49.6,172.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,4
1716,316013007,2017-01-27T20:19:11,44.21537,-76.42627,-0.1,-49.6,110.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1717,316013007,2017-01-27T20:19:11,44.19270000000001,-76.4587,-0.1,-49.6,200.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1718,316013007,2017-01-27T20:39:22,44.2192,-76.44713,-0.1,-49.6,98.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1719,316013007,2017-01-27T20:39:22,44.21356000000001,-76.45487,-0.1,-49.6,188.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1720,316013007,2017-01-27T21:00:26,44.2326,-76.47704,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1722,316013007,2017-01-27T22:26:10,44.215340000000005,-76.42604,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1723,316013007,2017-01-27T22:26:10,44.19247000000001,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1724,316013007,2017-01-27T22:31:56,44.21597,-76.42895,-0.1,-49.6,99.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1725,316013007,2017-01-27T22:31:56,44.19538000000001,-76.4581,-0.1,-49.6,189.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1726,316013007,2017-01-27T22:56:21,44.23261,-76.47705,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1728,316013007,2017-01-27T23:07:38,44.22148,-76.47061,-0.1,-49.6,107.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1730,316013007,2017-01-28T00:46:18,44.22318,-76.47399999999999,-0.1,-49.6,125.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,-1
1732,316013007,2017-01-28T01:05:05,44.22441,-76.47316,-0.1,-49.6,160.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,-1
1734,316013007,2017-01-28T01:42:48,44.22137,-76.4648,-0.1,-49.6,99.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1735,316013007,2017-01-28T01:42:48,44.23123,-76.4527,-0.1,-49.6,189.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
1736,316013007,2017-01-28T02:49:06,44.23261,-76.47678,-0.1,-49.6,96.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1738,316013007,2017-01-28T03:51:38,44.21995,-76.45676999999999,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1739,316013007,2017-01-28T03:51:38,44.22320000000001,-76.45411999999997,-0.1,-49.6,191.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
1740,316013007,2017-01-28T04:01:38,44.23261,-76.47695999999999,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
1742,316013007,2017-01-28T05:08:19,44.218709999999994,-76.44785,-0.1,-49.6,98.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1743,316013007,2017-01-28T05:08:19,44.21428000000001,-76.45535999999998,-0.1,-49.6,188.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1744,316013007,2017-01-28T07:58:41,44.21536,-76.42604,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1745,316013007,2017-01-28T07:58:41,44.19247000000001,-76.45871,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1746,316013007,2017-01-28T08:34:08,44.21535,-76.42605999999999,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1747,316013007,2017-01-28T08:34:08,44.19249000000002,-76.45872,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1748,316013007,2017-01-28T09:42:28,44.21537,-76.42605,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
1749,316013007,2017-01-28T09:42:28,44.19248000000001,-76.4587,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
1750,316013007,2017-01-28T10:11:15,44.215340000000005,-76.42604,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
