,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,label
3000,3000,316013007,2017-01-03T08:17:38,44.21534000000001,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35806,35806,316013007,2017-01-29T00:24:46,44.21534000000001,-76.42603000000003,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
14190,14190,316013007,2017-01-12T02:22:06,44.21534000000001,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
11246,11246,316013007,2017-01-09T19:19:46,44.2182,-76.44774,-0.1,-49.6,103,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
18961,18961,316013007,2017-01-15T22:07:19,44.22204,-76.46817,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23647,23647,316013007,2017-01-19T14:03:59,44.21678,-76.43589,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
15875,15875,316013007,2017-01-13T10:29:17,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
22504,22504,316013007,2017-01-18T15:59:46,44.21535,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
1780,1780,316013007,2017-01-02T09:37:19,44.21535,-76.42603000000003,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
24395,24395,316013007,2017-01-20T03:49:38,44.21776,-76.43887,-0.1,-49.6,98,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
7896,7896,316013007,2017-01-07T04:35:28,44.21578,-76.42939,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
19579,19579,316013007,2017-01-16T09:44:28,44.21536,-76.42607,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35977,35977,316013007,2017-01-29T03:40:36,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23469,23469,316013007,2017-01-19T10:37:57,44.21536,-76.42604,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
10547,10547,316013007,2017-01-09T06:07:10,44.21535,-76.42607,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
8621,8621,316013007,2017-01-07T18:12:08,44.21535,-76.42602,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
10056,10056,316013007,2017-01-08T20:58:35,44.21828,-76.45081,-0.1,-49.6,98,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
19785,19785,316013007,2017-01-16T13:36:27,44.22304000000001,-76.47153,-0.1,-49.6,108,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
22911,22911,316013007,2017-01-18T23:31:53,44.21534000000001,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
2404,2404,316013007,2017-01-02T21:12:25,44.21805,-76.44339000000002,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
17570,17570,316013007,2017-01-14T19:42:01,44.22084,-76.46035,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
22324,22324,316013007,2017-01-18T12:43:26,44.21534000000001,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
9121,9121,316013007,2017-01-08T03:29:16,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
19685,19685,316013007,2017-01-16T11:44:19,44.21534000000001,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
26066,26066,316013007,2017-01-21T10:43:20,44.21536,-76.42605999999998,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
19156,19156,316013007,2017-01-16T01:43:17,44.22256,-76.46751,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
261,261,316013007,2017-01-01T04:49:39,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
13622,13622,316013007,2017-01-11T15:50:49,44.21534000000001,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
14301,14301,316013007,2017-01-12T04:29:04,44.22204,-76.4724,-0.1,-49.6,120,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
31698,31698,316013007,2017-01-25T19:27:10,44.21533,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
4609,4609,316013007,2017-01-04T14:00:21,44.21534000000001,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
12346,12346,316013007,2017-01-10T15:53:17,44.21536,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
20908,20908,316013007,2017-01-17T10:30:07,44.21536,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
37799,37799,316013007,2017-01-30T14:10:56,44.22074,-76.46177,-0.1,-49.6,102,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
14251,14251,316013007,2017-01-12T03:31:55,44.21534000000001,-76.42603000000003,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
38294,38294,316013007,2017-01-30T23:31:37,44.21534000000001,-76.42605999999998,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
18690,18690,316013007,2017-01-15T17:03:59,44.21605,-76.42939,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
18967,18967,316013007,2017-01-15T22:13:56,44.21816,-76.44256,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
2701,2701,316013007,2017-01-03T02:43:46,44.2214,-76.46933,-0.1,-49.6,105,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
31857,31857,316013007,2017-01-25T22:21:57,44.21534000000001,-76.42607,-0.1,-49.6,113,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
8682,8682,316013007,2017-01-07T19:19:56,44.21537,-76.42612,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
6428,6428,316013007,2017-01-06T00:16:50,44.21993,-76.45934,-0.1,-49.6,102,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
16990,16990,316013007,2017-01-14T08:02:43,44.21533,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
2672,2672,316013007,2017-01-03T02:11:36,44.21857,-76.4506,-0.1,-49.6,98,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
12799,12799,316013007,2017-01-11T00:25:25,44.21534000000001,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
19926,19926,316013007,2017-01-16T16:13:27,44.22154000000001,-76.46885999999998,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
20166,20166,316013007,2017-01-16T20:42:57,44.22144,-76.46368000000002,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
4196,4196,316013007,2017-01-04T06:20:35,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
20009,20009,316013007,2017-01-16T17:46:19,44.21723,-76.43858,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
3921,3921,316013007,2017-01-04T01:16:56,44.2167,-76.43795,-0.1,-49.6,96,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
11317,11317,316013007,2017-01-09T20:40:15,44.21674,-76.43378,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
20360,20360,316013007,2017-01-17T00:20:08,44.21534000000001,-76.42605999999998,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
21598,21598,316013007,2017-01-17T23:14:38,44.21771,-76.44121,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
15073,15073,316013007,2017-01-12T19:13:06,44.21709,-76.44444,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
2400,2400,316013007,2017-01-02T21:07:48,44.22098,-76.46134,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
31624,31624,316013007,2017-01-25T18:04:58,44.21534000000001,-76.42603000000003,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
7730,7730,316013007,2017-01-07T01:25:48,44.21533,-76.42602,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
10674,10674,316013007,2017-01-09T08:29:36,44.21535,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
25342,25342,316013007,2017-01-20T21:16:08,44.21739,-76.43639,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
31143,31143,316013007,2017-01-25T09:08:36,44.21534000000001,-76.42605999999998,-0.1,-49.6,117,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
38025,38025,316013007,2017-01-30T18:32:07,44.22065,-76.45871,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35971,35971,316013007,2017-01-29T03:31:35,44.21535,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
22101,22101,316013007,2017-01-18T08:36:56,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
8282,8282,316013007,2017-01-07T11:55:34,44.22159,-76.46505,-0.1,-49.6,103,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
33306,33306,316013007,2017-01-27T01:14:07,44.2189,-76.44736999999998,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
30181,30181,316013007,2017-01-24T15:13:50,44.2225,-76.47065,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
9203,9203,316013007,2017-01-08T05:00:19,44.21536,-76.42607,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
2173,2173,316013007,2017-01-02T16:53:46,44.21534000000001,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
30212,30212,316013007,2017-01-24T15:47:56,44.21578,-76.43007,-0.1,-49.6,92,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
36891,36891,316013007,2017-01-29T20:43:07,44.22012,-76.45798,-0.1,-49.6,102,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
38195,38195,316013007,2017-01-30T21:41:17,44.22021,-76.45456999999998,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
19479,19479,316013007,2017-01-16T07:50:09,44.21534000000001,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
25616,25616,316013007,2017-01-21T02:20:49,44.21534000000001,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
19918,19918,316013007,2017-01-16T16:04:17,44.21688,-76.43549,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
2320,2320,316013007,2017-01-02T19:38:08,44.21869,-76.44731999999998,-0.1,-49.6,102,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
20685,20685,316013007,2017-01-17T06:20:07,44.21535,-76.42604,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35499,35499,316013007,2017-01-28T18:42:10,44.21534000000001,-76.42603000000003,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
12257,12257,316013007,2017-01-10T14:14:19,44.22131,-76.46406999999998,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
28706,28706,316013007,2017-01-23T11:48:50,44.21571,-76.42811999999998,-0.1,-49.6,107,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
37451,37451,316013007,2017-01-30T07:11:53,44.21724,-76.44163,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
9171,9171,316013007,2017-01-08T04:24:48,44.22323,-76.4729,-0.1,-49.6,122,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
33916,33916,316013007,2017-01-27T12:51:37,44.21718,-76.43614000000002,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
16433,16433,316013007,2017-01-13T21:23:26,44.21533,-76.42603000000003,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
8488,8488,316013007,2017-01-07T15:43:57,44.2176,-76.44176,-0.1,-49.6,94,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
20362,20362,316013007,2017-01-17T00:22:19,44.21533,-76.42605999999998,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
204,204,316013007,2017-01-01T03:47:08,44.2186,-76.44585,-0.1,-49.6,96,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
23431,23431,316013007,2017-01-19T09:36:45,44.21536,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
29318,29318,316013007,2017-01-23T23:12:52,44.21876,-76.45338000000002,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
11619,11619,316013007,2017-01-10T02:18:55,44.21664000000001,-76.43323000000002,-0.1,-49.6,102,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
21134,21134,316013007,2017-01-17T14:40:58,44.21874,-76.45506999999998,-0.1,-49.6,95,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
37335,37335,316013007,2017-01-30T05:02:37,44.21531,-76.42636,-0.1,-49.6,108,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
12860,12860,316013007,2017-01-11T01:32:57,44.21607,-76.43105,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
31633,31633,316013007,2017-01-25T18:15:08,44.21534000000001,-76.42604,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
6126,6126,316013007,2017-01-05T18:40:05,44.22133,-76.45974,-0.1,-49.6,97,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
6103,6103,316013007,2017-01-05T18:13:31,44.21535,-76.42603000000003,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
14017,14017,316013007,2017-01-11T23:11:36,44.21817,-76.44561,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
8696,8696,316013007,2017-01-07T19:35:39,44.21747,-76.43677,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
8746,8746,316013007,2017-01-07T20:31:38,44.21546,-76.42665,-0.1,-49.6,111,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
13877,13877,316013007,2017-01-11T20:36:35,44.2183,-76.44318,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
15001,15001,316013007,2017-01-12T17:52:40,44.21534000000001,-76.42603000000003,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
19502,19502,316013007,2017-01-16T08:16:30,44.21534000000001,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
26930,26930,316013007,2017-01-22T02:40:37,44.21905,-76.44839,-0.1,-49.6,105,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
27181,27181,316013007,2017-01-22T07:20:49,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
24446,24446,316013007,2017-01-20T04:45:48,44.21534000000001,-76.42604,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
22838,22838,316013007,2017-01-18T22:10:10,44.22074,-76.462,-0.1,-49.6,100,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
17383,17383,316013007,2017-01-14T15:59:48,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
9785,9785,316013007,2017-01-08T15:57:35,44.21531,-76.42605,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
17034,17034,316013007,2017-01-14T09:18:17,44.21534000000001,-76.42604,-0.1,-49.6,115,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
28525,28525,316013007,2017-01-23T08:18:09,44.21535,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
35362,35362,316013007,2017-01-28T15:46:59,44.21625,-76.43512,-0.1,-49.6,98,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
26854,26854,316013007,2017-01-22T01:16:39,44.21626,-76.43219,-0.1,-49.6,99,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
39224,39224,316013007,2017-01-31T16:49:33,44.21534000000001,-76.42605,-0.1,-49.6,116,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
33962,33962,316013007,2017-01-27T13:43:38,44.21776,-76.44677,-0.1,-49.6,101,WOLFE ISLANDER III,IMO7423079,VA3418,1018,under way using engine,62.49,20.27,2.3,60,3
