,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,label
327,404,316013007,2017-01-07T04:13:09,44.23261,-76.47703,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
328,406,316013007,2017-01-07T04:39:58,44.21534000000001,-76.42603000000003,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
329,407,316013007,2017-01-07T04:39:58,44.19246,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
330,408,316013007,2017-01-07T04:43:27,44.21534000000001,-76.42603000000003,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
331,409,316013007,2017-01-07T04:43:27,44.19246,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
332,410,316013007,2017-01-07T05:33:55,44.23261,-76.47702,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
333,412,316013007,2017-01-07T05:39:29,44.23264,-76.47704,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
334,414,316013007,2017-01-07T07:08:57,44.22348,-76.47283,-0.1,-49.6,157.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,5
335,416,316013007,2017-01-07T07:25:50,44.21535,-76.42604,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
336,417,316013007,2017-01-07T07:25:50,44.19247000000001,-76.45872,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
337,418,316013007,2017-01-07T07:29:17,44.21533,-76.42604,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
338,419,316013007,2017-01-07T07:29:17,44.19247000000001,-76.45873999999998,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
339,420,316013007,2017-01-07T08:16:57,44.21534000000001,-76.42605,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
340,421,316013007,2017-01-07T08:16:57,44.19248000000001,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
341,422,316013007,2017-01-07T09:20:56,44.21536,-76.42605,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
342,423,316013007,2017-01-07T09:20:56,44.19248000000001,-76.45871,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
343,424,316013007,2017-01-07T11:45:20,44.21535,-76.42617,-0.1,-49.6,110.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
344,425,316013007,2017-01-07T11:45:20,44.19260000000001,-76.45872,-0.1,-49.6,200.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
345,426,316013007,2017-01-07T12:49:26,44.21693,-76.43455,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
346,427,316013007,2017-01-07T12:49:26,44.20098000000001,-76.45714,-0.1,-49.6,190.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
347,428,316013007,2017-01-07T15:26:16,44.23262,-76.47704,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
348,430,316013007,2017-01-07T17:27:09,44.23262,-76.47704,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
349,432,316013007,2017-01-07T18:42:10,44.23261,-76.47703,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
350,434,316013007,2017-01-07T19:36:46,44.21818,-76.44106,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
351,435,316013007,2017-01-07T19:36:46,44.20749,-76.45589,-0.1,-49.6,191.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
352,436,316013007,2017-01-07T19:38:56,44.21937,-76.44918,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
353,437,316013007,2017-01-07T19:38:56,44.21561000000001,-76.4547,-0.1,-49.6,190.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
354,438,316013007,2017-01-07T19:53:35,44.2326,-76.47703,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
355,440,316013007,2017-01-07T19:56:55,44.2326,-76.47703,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
356,442,316013007,2017-01-07T21:41:19,44.22087,-76.46047,-0.1,-49.6,99.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
357,443,316013007,2017-01-07T21:41:19,44.22690000000001,-76.4532,-0.1,-49.6,189.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
358,444,316013007,2017-01-07T21:59:07,44.23261,-76.47702,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
359,446,316013007,2017-01-07T22:41:26,44.22075,-76.45897,-0.1,-49.6,102.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
360,447,316013007,2017-01-07T22:41:26,44.2254,-76.45331999999998,-0.1,-49.6,192.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
361,448,316013007,2017-01-07T23:18:09,44.21576,-76.42881,-0.1,-49.6,97.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
362,449,316013007,2017-01-07T23:18:09,44.19524000000001,-76.45830999999998,-0.1,-49.6,187.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
363,450,316013007,2017-01-08T00:42:17,44.22205,-76.47113,-0.1,-49.6,124.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,5
364,452,316013007,2017-01-08T00:45:28,44.23007,-76.47411,-0.1,-49.6,174.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,4
365,454,316013007,2017-01-08T01:14:46,44.21717,-76.43523,-0.1,-49.6,97.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
366,455,316013007,2017-01-08T01:14:46,44.20166000000001,-76.45689999999998,-0.1,-49.6,187.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
367,456,316013007,2017-01-08T01:52:56,44.23261,-76.47704,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
368,458,316013007,2017-01-08T03:52:48,44.22019,-76.45736,-0.1,-49.6,103.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
369,459,316013007,2017-01-08T03:52:48,44.22379,-76.45388,-0.1,-49.6,193.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
370,460,316013007,2017-01-08T06:06:46,44.21534000000001,-76.42605999999998,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
371,461,316013007,2017-01-08T06:06:46,44.19249000000002,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
372,462,316013007,2017-01-08T06:17:10,44.21533,-76.42604,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
373,463,316013007,2017-01-08T06:17:10,44.19247000000001,-76.45873999999998,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
374,464,316013007,2017-01-08T07:35:27,44.21536,-76.42605999999998,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
375,465,316013007,2017-01-08T07:35:27,44.19249000000002,-76.45871,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
376,466,316013007,2017-01-08T07:46:48,44.21534000000001,-76.42605,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
377,467,316013007,2017-01-08T07:46:48,44.19248000000001,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
378,468,316013007,2017-01-08T08:31:17,44.21534000000001,-76.42605999999998,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
379,469,316013007,2017-01-08T08:31:17,44.19249000000002,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
380,470,316013007,2017-01-08T08:34:38,44.21534000000001,-76.42605,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
381,471,316013007,2017-01-08T08:34:38,44.19248000000001,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
382,472,316013007,2017-01-08T08:51:10,44.21534000000001,-76.42605,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
383,473,316013007,2017-01-08T08:51:10,44.19248000000001,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
384,474,316013007,2017-01-08T09:23:27,44.21534000000001,-76.42605999999998,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
385,475,316013007,2017-01-08T09:23:27,44.19249000000002,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
386,476,316013007,2017-01-08T10:13:28,44.21535,-76.42605999999998,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
387,477,316013007,2017-01-08T10:13:28,44.19249000000002,-76.45872,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
388,478,316013007,2017-01-08T10:29:05,44.21532,-76.42604,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
389,479,316013007,2017-01-08T10:29:05,44.19247000000001,-76.45875,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
390,480,316013007,2017-01-08T12:37:24,44.21533,-76.42605,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
391,481,316013007,2017-01-08T12:37:24,44.19248000000001,-76.45873999999998,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
392,482,316013007,2017-01-08T13:13:48,44.23262,-76.47705,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
393,484,316013007,2017-01-08T13:23:47,44.2326,-76.47703,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
394,486,316013007,2017-01-08T13:45:57,44.21715,-76.4383,-0.1,-49.6,93.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
395,487,316013007,2017-01-08T13:45:57,44.20473000000001,-76.45692,-0.1,-49.6,183.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
396,488,316013007,2017-01-08T13:53:52,44.21533,-76.42604,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
397,489,316013007,2017-01-08T13:53:52,44.19247000000001,-76.45873999999998,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
398,490,316013007,2017-01-08T14:11:26,44.21993,-76.45595,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
399,491,316013007,2017-01-08T14:11:26,44.22238000000001,-76.45414,-0.1,-49.6,190.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
400,492,316013007,2017-01-08T14:12:35,44.2205,-76.46021,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
401,493,316013007,2017-01-08T14:12:35,44.22664000000001,-76.45356999999998,-0.1,-49.6,191.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
402,494,316013007,2017-01-08T14:34:25,44.23107,-76.47412,-0.1,-49.6,169.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,4
403,496,316013007,2017-01-08T14:55:44,44.21534000000001,-76.42605,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
404,497,316013007,2017-01-08T14:55:44,44.19248000000001,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
405,498,316013007,2017-01-08T15:12:17,44.22109,-76.46125,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
406,499,316013007,2017-01-08T15:12:17,44.22768000000002,-76.45298000000003,-0.1,-49.6,191.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
407,500,316013007,2017-01-08T16:02:58,44.21585,-76.42936,-0.1,-49.6,103.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
408,501,316013007,2017-01-08T16:02:58,44.19579000000001,-76.45821999999998,-0.1,-49.6,193.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
409,502,316013007,2017-01-08T16:57:07,44.21534000000001,-76.42605999999998,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
410,503,316013007,2017-01-08T16:57:07,44.19249000000002,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
411,504,316013007,2017-01-08T19:07:08,44.22314,-76.47267,-0.1,-49.6,129.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,5
412,506,316013007,2017-01-08T19:30:57,44.21533,-76.42603000000003,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
413,507,316013007,2017-01-08T19:30:57,44.19246,-76.45873999999998,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
414,508,316013007,2017-01-08T20:15:19,44.21535,-76.42604,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
415,509,316013007,2017-01-08T20:15:19,44.19247000000001,-76.45872,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
416,510,316013007,2017-01-08T20:19:48,44.21643,-76.4356,-0.1,-49.6,102.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
417,511,316013007,2017-01-08T20:19:48,44.20203,-76.45764,-0.1,-49.6,192.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
418,512,316013007,2017-01-08T21:15:17,44.21534000000001,-76.42604,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
419,513,316013007,2017-01-08T21:15:17,44.19247000000001,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
420,514,316013007,2017-01-08T22:00:59,44.23261,-76.47700999999998,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
421,516,316013007,2017-01-08T22:40:10,44.21839,-76.45036,-0.1,-49.6,107.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
422,517,316013007,2017-01-08T22:40:10,44.21679000000001,-76.45568,-0.1,-49.6,197.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
423,518,316013007,2017-01-08T22:52:20,44.23261,-76.47703,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
424,520,316013007,2017-01-08T23:24:38,44.21533,-76.42603000000003,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
425,521,316013007,2017-01-08T23:24:38,44.19246,-76.45873999999998,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
426,522,316013007,2017-01-08T23:45:37,44.22426,-76.47343000000002,-0.1,-49.6,170.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,5
427,524,316013007,2017-01-09T01:23:58,44.21543,-76.42736,-0.1,-49.6,96.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
428,525,316013007,2017-01-09T01:23:58,44.19379,-76.45864,-0.1,-49.6,186.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
429,526,316013007,2017-01-09T03:19:37,44.21686,-76.43776,-0.1,-49.6,97.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
430,527,316013007,2017-01-09T03:19:37,44.204190000000004,-76.45721,-0.1,-49.6,187.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
431,528,316013007,2017-01-09T04:05:17,44.21534000000001,-76.42604,-0.1,-49.6,116.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
432,529,316013007,2017-01-09T04:05:17,44.19247000000001,-76.45873,-0.1,-49.6,206.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
433,530,316013007,2017-01-09T05:00:18,44.21534000000001,-76.42605999999998,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
434,531,316013007,2017-01-09T05:00:18,44.19249000000002,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
435,532,316013007,2017-01-09T05:49:19,44.22008,-76.46465,-0.1,-49.6,99.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
436,533,316013007,2017-01-09T05:49:19,44.23108000000001,-76.45398999999998,-0.1,-49.6,189.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
437,534,316013007,2017-01-09T06:32:36,44.22016,-76.45876,-0.1,-49.6,100.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
438,535,316013007,2017-01-09T06:32:36,44.22519000000001,-76.45391,-0.1,-49.6,190.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,3
439,536,316013007,2017-01-09T07:20:07,44.21537,-76.42612,-0.1,-49.6,114.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
440,537,316013007,2017-01-09T07:20:07,44.19255,-76.4587,-0.1,-49.6,204.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
441,538,316013007,2017-01-09T07:38:59,44.21533,-76.42604,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
442,539,316013007,2017-01-09T07:38:59,44.19247000000001,-76.45873999999998,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
443,540,316013007,2017-01-09T07:46:09,44.21536,-76.42605999999998,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
444,541,316013007,2017-01-09T07:46:09,44.19249000000002,-76.45871,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
445,542,316013007,2017-01-09T08:08:33,44.21535,-76.42605999999998,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
446,543,316013007,2017-01-09T08:08:33,44.19249000000002,-76.45872,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
447,544,316013007,2017-01-09T09:19:57,44.21533,-76.42605999999998,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
448,545,316013007,2017-01-09T09:19:57,44.19249000000002,-76.45873999999998,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
449,546,316013007,2017-01-09T10:27:41,44.21534000000001,-76.42604,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
450,547,316013007,2017-01-09T10:27:41,44.19247000000001,-76.45873,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
451,548,316013007,2017-01-09T13:14:47,44.23261,-76.47704,-0.1,-49.6,101.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,2
452,550,316013007,2017-01-09T15:54:36,44.21535,-76.42604,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
453,551,316013007,2017-01-09T15:54:36,44.19247000000001,-76.45872,-0.1,-49.6,205.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,1
454,552,316013007,2017-01-09T16:56:16,44.21534000000001,-76.42605,-0.1,-49.6,115.0,WOLFE ISLANDER III,IMO7423079,VA3418,WOLFE ISLANDER III,under way using engine,62.49,20.27,2.3,60,0
